,Thread,Function,Start,Finish,Duration,Depth
420, UserThread570868, Submitting task,336.391651,336.393661,0.00201,0.0
421, UserThread570868, Submitting task,336.395791,336.397721,0.00193,0.0
422, UserThread570868, Submitting task,336.406882,336.408932,0.00205,0.0
423, UserThread570868, Submitting task,336.415002,336.416942,0.00194,0.0
424, UserThread570868, Submitting task,336.425222,336.427382,0.00216,0.0
425, UserThread570868, Submitting task,336.433932,336.435922,0.00199,0.0
426, UserThread570868, Submitting task,336.441832,336.443772,0.00194,0.0
427, UserThread570868, Submitting task,336.445622,336.447482,0.00186,0.0
428, UserThread570868, Submitting task,336.453333,336.455253,0.00192,0.0
429, UserThread570868, Submitting task,336.461423,336.463363,0.00194,0.0
430, UserThread570868, Submitting task,336.469233,336.471243,0.00201,0.0
431, UserThread570868, Submitting task,336.477733,336.479723,0.00199,0.0
432, UserThread570868, Submitting task,336.482473,336.496363,0.01389,0.0
433, UserThread570868, Submitting task,336.498413,336.500324,0.001911,0.0
434, UserThread570868, Submitting task,336.506284,336.508394,0.00211,0.0
435, UserThread570868, Submitting task,336.514514,336.516564,0.00205,0.0
436, UserThread570868, Submitting task,336.522644,336.524694,0.00205,0.0
437, UserThread570868, Submitting task,336.530754,336.532694,0.00194,0.0
438, UserThread570868, Submitting task,336.534614,336.540494,0.00588,0.0
439, UserThread570868, Submitting task,336.542424,336.544494,0.00207,0.0
440, UserThread570868, Submitting task,336.550935,336.552925,0.00199,0.0
441, UserThread570868, Waiting all tasks,336.554125,395.024197,58.470072,0.0
442, CPU59, Overhead,338.500237,338.500917,0.00068,0.0
443, CPU59, Overhead,338.500917,338.501687,0.00077,0.0
444, CPU59, FetchingInput,338.501687,338.503127,0.00144,0.0
445, CPU59, Overhead,338.503127,338.503457,0.00033,0.0
446, CPU59, Overhead,338.503457,338.505307,0.00185,0.0
447, CPU59, Overhead,338.505307,338.512307,0.007,0.0
448, CPU59, dsyrk,338.512307,338.512307,0.0,0.0
449, CPU59, dsyrk,338.512307,341.782058,3.269751,0.0
450, CPU59, Overhead,341.782058,341.783578,0.00152,0.0
451, CPU59, PushingOutput,341.783578,341.784598,0.00102,0.0
452, CPU59, Overhead,341.784598,341.788718,0.00412,0.0
453, CPU59, Progressing,341.788718,341.789298,0.00058,0.0
454, CPU59, Scheduling,341.789298,341.790268,0.00097,0.0
455, CPU59, Sleeping,341.790268,353.43588,11.645612,0.0
456, CPU59, Overhead,353.43588,353.43667,0.00079,0.0
457, CPU59, Overhead,353.43667,353.43694,0.00027,0.0
458, CPU59, FetchingInput,353.43694,353.43893,0.00199,0.0
459, CPU59, Overhead,353.43893,353.43923,0.0003,0.0
460, CPU59, Overhead,353.43923,353.44052,0.00129,0.0
461, CPU59, Overhead,353.44052,353.44329,0.00277,0.0
462, CPU59, dgemm,353.44329,353.44329,0.0,0.0
463, CPU59, dgemm,353.44329,356.371363,2.928073,0.0
464, CPU59, Overhead,356.371363,356.372803,0.00144,0.0
465, CPU59, PushingOutput,356.372803,356.374083,0.00128,0.0
466, CPU59, Overhead,356.374083,356.377943,0.00386,0.0
467, CPU59, Progressing,356.377943,356.378633,0.00069,0.0
468, CPU59, Scheduling,356.378633,356.380023,0.00139,0.0
469, CPU59, Sleeping,356.380023,396.632832,40.252809,0.0
470, CPU55, Overhead,338.824864,338.825954,0.00109,0.0
471, CPU55, Overhead,338.825954,338.827434,0.00148,0.0
472, CPU55, FetchingInput,338.827434,338.830614,0.00318,0.0
473, CPU55, Overhead,338.830614,338.831184,0.00057,0.0
474, CPU55, Overhead,338.831184,338.834934,0.00375,0.0
475, CPU55, Overhead,338.834934,338.852984,0.01805,0.0
476, CPU55, dgemm,338.852984,338.852984,0.0,0.0
477, CPU55, dgemm,338.852984,345.428767,6.575783,0.0
478, CPU55, Overhead,345.428767,345.431467,0.0027,0.0
479, CPU55, PushingOutput,345.431467,345.432827,0.00136,0.0
480, CPU55, Overhead,345.432827,345.439027,0.0062,0.0
481, CPU55, Progressing,345.439027,345.440867,0.00184,0.0
482, CPU55, Scheduling,345.440867,345.442697,0.00183,0.0
483, CPU55, Sleeping,345.442697,396.709984,51.267287,0.0
484, CPU54, Overhead,335.620905,335.621915,0.00101,0.0
485, CPU54, Overhead,335.621915,335.622645,0.00073,0.0
486, CPU54, FetchingInput,335.622645,335.625215,0.00257,0.0
487, CPU54, Overhead,335.625215,335.626035,0.00082,0.0
488, CPU54, Overhead,335.626035,335.629615,0.00358,0.0
489, CPU54, Overhead,335.629615,335.644525,0.01491,0.0
490, CPU54, dtrsm,335.644525,335.644525,0.0,0.0
491, CPU54, dtrsm,335.644525,338.367894,2.723369,0.0
492, CPU54, Overhead,338.367894,338.369944,0.00205,0.0
493, CPU54, PushingOutput,338.369944,338.371174,0.00123,0.0
494, CPU54, Overhead,338.371174,338.576578,0.205404,0.0
495, CPU54, Scheduling,338.376854,338.379744,0.00289,1.0
496, CPU54, Scheduling,338.387364,338.389214,0.00185,1.0
497, CPU54, Callback,338.528027,338.548278,0.020251,1.0
498, CPU54, Submitting task,338.532698,338.546088,0.01339,2.0
499, CPU54, Callback,338.555458,338.569938,0.01448,1.0
500, CPU54, Submitting task,338.557898,338.567598,0.0097,2.0
501, CPU54, Progressing,338.576578,338.577688,0.00111,0.0
502, CPU54, Scheduling,338.577688,338.578919,0.001231,0.0
503, CPU54, Sleeping,338.578919,341.990982,3.412063,0.0
504, CPU54, Overhead,341.990982,341.991422,0.00044,0.0
505, CPU54, Overhead,341.991422,341.992582,0.00116,0.0
506, CPU54, FetchingInput,341.992582,341.999003,0.006421,0.0
507, CPU54, Overhead,341.999003,342.000613,0.00161,0.0
508, CPU54, Overhead,342.000613,342.003443,0.00283,0.0
509, CPU54, Overhead,342.003443,342.012563,0.00912,0.0
510, CPU54, dgemm,342.012563,342.012563,0.0,0.0
511, CPU54, dgemm,342.012563,351.890846,9.878283,0.0
512, CPU54, Overhead,351.890846,351.896576,0.00573,0.0
513, CPU54, PushingOutput,351.896576,351.898286,0.00171,0.0
514, CPU54, Overhead,351.898286,351.904736,0.00645,0.0
515, CPU54, Progressing,351.904736,351.905376,0.00064,0.0
516, CPU54, Scheduling,351.905376,351.907916,0.00254,0.0
517, CPU54, Sleeping,351.907916,353.368658,1.460742,0.0
518, CPU54, Overhead,353.368658,353.369288,0.00063,0.0
519, CPU54, Overhead,353.369288,353.369568,0.00028,0.0
520, CPU54, FetchingInput,353.369568,353.370668,0.0011,0.0
521, CPU54, Overhead,353.370668,353.370978,0.00031,0.0
522, CPU54, Overhead,353.370978,353.372218,0.00124,0.0
523, CPU54, Overhead,353.372218,353.375248,0.00303,0.0
524, CPU54, dgemm,353.375248,353.375248,0.0,0.0
525, CPU54, dgemm,353.375248,359.209054,5.833806,0.0
526, CPU54, Overhead,359.209054,359.211394,0.00234,0.0
527, CPU54, PushingOutput,359.211394,359.213714,0.00232,0.0
528, CPU54, Overhead,359.213714,359.219504,0.00579,0.0
529, CPU54, Progressing,359.219504,359.221644,0.00214,0.0
530, CPU54, Scheduling,359.221644,359.222954,0.00131,0.0
531, CPU54, Sleeping,359.222954,360.005041,0.782087,0.0
532, CPU54, Overhead,360.005041,360.005391,0.00035,0.0
533, CPU54, Overhead,360.005391,360.005691,0.0003,0.0
534, CPU54, FetchingInput,360.005691,360.007001,0.00131,0.0
535, CPU54, Overhead,360.007001,360.007501,0.0005,0.0
536, CPU54, Overhead,360.007501,360.008951,0.00145,0.0
537, CPU54, Overhead,360.008951,360.011211,0.00226,0.0
538, CPU54, dtrsm,360.011211,360.011211,0.0,0.0
539, CPU54, dtrsm,360.011211,362.489995,2.478784,0.0
540, CPU54, Overhead,362.489995,362.491795,0.0018,0.0
541, CPU54, PushingOutput,362.491795,362.492885,0.00109,0.0
542, CPU54, Overhead,362.492885,362.75158,0.258695,0.0
543, CPU54, Scheduling,362.499495,362.501205,0.00171,1.0
544, CPU54, Scheduling,362.506615,362.508275,0.00166,1.0
545, CPU54, Scheduling,362.517005,362.518755,0.00175,1.0
546, CPU54, Scheduling,362.570386,362.572736,0.00235,1.0
547, CPU54, Scheduling,362.579927,362.581377,0.00145,1.0
548, CPU54, Scheduling,362.675949,362.678069,0.00212,1.0
549, CPU54, Callback,362.688029,362.72149,0.033461,1.0
550, CPU54, Submitting task,362.696519,362.71656,0.020041,2.0
551, CPU54, Callback,362.73017,362.74195,0.01178,1.0
552, CPU54, Submitting task,362.73155,362.74083,0.00928,2.0
553, CPU54, Progressing,362.75158,362.7532,0.00162,0.0
554, CPU54, Scheduling,362.7532,362.7556,0.0024,0.0
555, CPU54, Sleeping,362.7556,396.695333,33.939733,0.0
556, CPU53, Overhead,336.146256,336.147546,0.00129,0.0
557, CPU53, Overhead,336.147546,336.147876,0.00033,0.0
558, CPU53, FetchingInput,336.147876,336.149116,0.00124,0.0
559, CPU53, Overhead,336.149116,336.149436,0.00032,0.0
560, CPU53, Overhead,336.149436,336.150326,0.00089,0.0
561, CPU53, Overhead,336.150326,336.156046,0.00572,0.0
562, CPU53, dtrsm,336.156046,336.156046,0.0,0.0
563, CPU53, dtrsm,336.156046,338.64656,2.490514,0.0
564, CPU53, Overhead,338.64656,338.64846,0.0019,0.0
565, CPU53, PushingOutput,338.64846,338.64923,0.00077,0.0
566, CPU53, Overhead,338.64923,338.902776,0.253546,0.0
567, CPU53, Scheduling,338.65348,338.65521,0.00173,1.0
568, CPU53, Scheduling,338.724702,338.726022,0.00132,1.0
569, CPU53, Scheduling,338.760512,338.762342,0.00183,1.0
570, CPU53, Scheduling,338.797553,338.801993,0.00444,1.0
571, CPU53, Callback,338.814434,338.865145,0.050711,1.0
572, CPU53, Submitting task,338.823964,338.861825,0.037861,2.0
573, CPU53, Callback,338.876775,338.893115,0.01634,1.0
574, CPU53, Submitting task,338.880285,338.891185,0.0109,2.0
575, CPU53, Progressing,338.902776,338.904706,0.00193,0.0
576, CPU53, Scheduling,338.904706,338.910906,0.0062,0.0
577, CPU53, Sleeping,338.910906,339.08631,0.175404,0.0
578, CPU53, Overhead,339.08631,339.09265,0.00634,0.0
579, CPU53, Overhead,339.09265,339.0986,0.00595,0.0
580, CPU53, FetchingInput,339.0986,339.1191,0.0205,0.0
581, CPU53, Overhead,339.1191,339.12031,0.00121,0.0
582, CPU53, Overhead,339.12031,339.12752,0.00721,0.0
583, CPU53, Overhead,339.12752,339.145171,0.017651,0.0
584, CPU53, dgemm,339.145171,339.145171,0.0,0.0
585, CPU53, dgemm,339.145171,351.364455,12.219284,0.0
586, CPU53, Overhead,351.364455,351.368205,0.00375,0.0
587, CPU53, PushingOutput,351.368205,351.413596,0.045391,0.0
588, CPU53, Scheduling,351.375335,351.378835,0.0035,1.0
589, CPU53, Overhead,351.413596,351.420096,0.0065,0.0
590, CPU53, Progressing,351.420096,351.423906,0.00381,0.0
591, CPU53, Scheduling,351.423906,351.427166,0.00326,0.0
592, CPU53, Sleeping,351.427166,353.201865,1.774699,0.0
593, CPU53, Overhead,353.201865,353.202275,0.00041,0.0
594, CPU53, Overhead,353.202275,353.202575,0.0003,0.0
595, CPU53, FetchingInput,353.202575,353.204125,0.00155,0.0
596, CPU53, Overhead,353.204125,353.204425,0.0003,0.0
597, CPU53, Overhead,353.204425,353.206095,0.00167,0.0
598, CPU53, Overhead,353.206095,353.209235,0.00314,0.0
599, CPU53, dgemm,353.209235,353.209235,0.0,0.0
600, CPU53, dgemm,353.209235,359.96294,6.753705,0.0
601, CPU53, Overhead,359.96294,359.9646,0.00166,0.0
602, CPU53, PushingOutput,359.9646,359.96624,0.00164,0.0
603, CPU53, Overhead,359.96624,360.007211,0.040971,0.0
604, CPU53, Scheduling,359.975471,359.977111,0.00164,1.0
605, CPU53, Progressing,360.007211,360.008731,0.00152,0.0
606, CPU53, Scheduling,360.008731,360.010321,0.00159,0.0
607, CPU53, Sleeping,360.010321,361.478373,1.468052,0.0
608, CPU53, Overhead,361.478373,361.478733,0.00036,0.0
609, CPU53, Overhead,361.478733,361.479453,0.00072,0.0
610, CPU53, FetchingInput,361.479453,361.481233,0.00178,0.0
611, CPU53, Overhead,361.481233,361.481813,0.00058,0.0
612, CPU53, Overhead,361.481813,361.484193,0.00238,0.0
613, CPU53, Overhead,361.484193,361.488163,0.00397,0.0
614, CPU53, dgemm,361.488163,361.488163,0.0,0.0
615, CPU53, dgemm,361.488163,364.790354,3.302191,0.0
616, CPU53, Overhead,364.790354,364.792154,0.0018,0.0
617, CPU53, PushingOutput,364.792154,364.793154,0.001,0.0
618, CPU53, Overhead,364.793154,364.801395,0.008241,0.0
619, CPU53, Progressing,364.801395,364.801905,0.00051,0.0
620, CPU53, Scheduling,364.801905,364.802815,0.00091,0.0
621, CPU53, Sleeping,364.802815,376.030637,11.227822,0.0
622, CPU53, Overhead,376.030637,376.031867,0.00123,0.0
623, CPU53, Overhead,376.031867,376.032727,0.00086,0.0
624, CPU53, FetchingInput,376.032727,376.037847,0.00512,0.0
625, CPU53, Overhead,376.037847,376.038957,0.00111,0.0
626, CPU53, Overhead,376.038957,376.041667,0.00271,0.0
627, CPU53, Overhead,376.041667,376.046837,0.00517,0.0
628, CPU53, dgemm,376.046837,376.046837,0.0,0.0
629, CPU53, dgemm,376.046837,377.726324,1.679487,0.0
630, CPU53, Overhead,377.726324,377.727194,0.00087,0.0
631, CPU53, PushingOutput,377.727194,377.729964,0.00277,0.0
632, CPU53, Overhead,377.729964,377.739974,0.01001,0.0
633, CPU53, Progressing,377.739974,377.740754,0.00078,0.0
634, CPU53, Scheduling,377.740754,377.742754,0.002,0.0
635, CPU53, Sleeping,377.742754,396.697333,18.954579,0.0
636, CPU52, Overhead,336.042194,336.042624,0.00043,0.0
637, CPU52, Overhead,336.042624,336.043184,0.00056,0.0
638, CPU52, FetchingInput,336.043184,336.045944,0.00276,0.0
639, CPU52, Overhead,336.045944,336.046744,0.0008,0.0
640, CPU52, Overhead,336.046744,336.048204,0.00146,0.0
641, CPU52, Overhead,336.048204,336.054064,0.00586,0.0
642, CPU52, dtrsm,336.054064,336.054064,0.0,0.0
643, CPU52, dtrsm,336.054064,338.470776,2.416712,0.0
644, CPU52, Overhead,338.470776,338.472536,0.00176,0.0
645, CPU52, PushingOutput,338.472536,338.474006,0.00147,0.0
646, CPU52, Overhead,338.474006,338.575418,0.101412,0.0
647, CPU52, Scheduling,338.478666,338.480016,0.00135,1.0
648, CPU52, Scheduling,338.484526,338.485596,0.00107,1.0
649, CPU52, Scheduling,338.507127,338.509717,0.00259,1.0
650, CPU52, Callback,338.533908,338.550468,0.01656,1.0
651, CPU52, Submitting task,338.538478,338.548248,0.00977,2.0
652, CPU52, Callback,338.558848,338.570558,0.01171,1.0
653, CPU52, Submitting task,338.562908,338.569268,0.00636,2.0
654, CPU52, Progressing,338.575418,338.576398,0.00098,0.0
655, CPU52, Scheduling,338.576398,338.578178,0.00178,0.0
656, CPU52, Sleeping,338.578178,338.723432,0.145254,0.0
657, CPU52, Overhead,338.723432,338.724352,0.00092,0.0
658, CPU52, Overhead,338.724352,338.724832,0.00048,0.0
659, CPU52, FetchingInput,338.724832,338.727102,0.00227,0.0
660, CPU52, Overhead,338.727102,338.728002,0.0009,0.0
661, CPU52, Overhead,338.728002,338.731452,0.00345,0.0
662, CPU52, Overhead,338.731452,338.737262,0.00581,0.0
663, CPU52, dgemm,338.737262,338.737262,0.0,0.0
664, CPU52, dgemm,338.737262,349.632567,10.895305,0.0
665, CPU52, Overhead,349.632567,349.634127,0.00156,0.0
666, CPU52, PushingOutput,349.634127,349.636137,0.00201,0.0
667, CPU52, Overhead,349.636137,349.647887,0.01175,0.0
668, CPU52, Scheduling,349.642077,349.643777,0.0017,1.0
669, CPU52, Progressing,349.647887,349.649347,0.00146,0.0
670, CPU52, Scheduling,349.649347,349.651088,0.001741,0.0
671, CPU52, Sleeping,349.651088,351.029307,1.378219,0.0
672, CPU52, Overhead,351.029307,351.030807,0.0015,0.0
673, CPU52, Overhead,351.030807,351.031307,0.0005,0.0
674, CPU52, FetchingInput,351.031307,351.035948,0.004641,0.0
675, CPU52, Overhead,351.035948,351.036708,0.00076,0.0
676, CPU52, Overhead,351.036708,351.039438,0.00273,0.0
677, CPU52, Overhead,351.039438,351.044588,0.00515,0.0
678, CPU52, dgemm,351.044588,351.044588,0.0,0.0
679, CPU52, dgemm,351.044588,356.308772,5.264184,0.0
680, CPU52, Overhead,356.308772,356.309932,0.00116,0.0
